	tb	Whl2l3	Whl1l3	Whl1l2
0	0.01	0.0000000000000029283176734757363046247431366698495440681009298616081715349084156901936509207204	0.00000000000092375865733815165614164307454486205492124662511542708511337828222939537096405945	0.00000000000000010420429244529519864840426065863971568225098223574439477758407105734844993803623
1	0.013738237958832628959306640160922710114013528181478819177613092599958307411861814	0.0000000000000029419505032940668971947856510958143629887181956516261121727831227146861179867441	0.0000000000009284655162460696051205676394099526212171142022824483754994055949909629716467626	0.00000000000000010475551892892167425803046284563796669453740041407998031430726747918044410981142
2	0.018873918221350971931204631342434726742218968656826046851596965677581191347291115	0.000000000000002961007859584665582783057639812205759202359733322312800029520665949641208970913	0.00000000000093503552252817750823603446689684143192825014980502591535821625774693833269699405	0.00000000000000010552466558335384085754316602210027314845989595146268935552276052732481528394811
3	0.025929437974046673951215012362738752356098537488479576683747404108015213145184266	0.0000000000000029878138001426300631334700218104348120478926697799288547569100022333691418356974	0.00000000000094425882066540502169632407492630719358946713499535570401069177051130207171981853	0.00000000000000010660391975947377200063247651749968984168803214570772621508369869324956574927718
4	0.035622478902624423589596848124362646760208187556644854310565683345863025258945991	0.000000000000003025832203260534171199458065103714963533316384684198226625574302174358520187318	0.0000000000009573068474767640726577400314177361003623902087577327939246029331209144698869621	0.00000000000000010812977508337600339425998455538683217881289486340406761692871863053285352328681
5	0.048939009184774934951308495166382768440101385537673004792083951793588583641605928	0.0000000000000030803470188303448461861094319095806868292321588562477709343266066209582083235571	0.00000000000097595579330009355652674357916808507036506511960435232320065992529871983385565518	0.00000000000000011030887678305524394758824142505822225745464397041519755477324410322063777317538
6	0.067233575364993368332206450845227735732121873270195970257640915340179069214693141	0.000000000000003159645788240718283713560440027660927683441642781779420709374287089079500615064	0.0000000000010029734043802528460785493772596787421303892953107018555612561506357963062105463	0.00000000000000011346269704642712459748373482720884718336431578988076666692347359725148782842193
7	0.092367085718738621912641280458004821038467316871551007576137747161105114162590831	0.0000000000000032771571742824043872286062869364923820853120552961365493020101402950379511277655	0.0000000000010428151074537346246160111695459069499251606972294506381068343976378906818845363	0.00000000000000011810785282097205623203021442283314399170321174295437788556797501386247945979827
8	0.12689610031679221578970395628108583258419507408671325523457316446583446065123673	0.0000000000000034554722216014474520284538831361267003543975963752922296159399714340279814945351	0.0000000000011029313172379194945786159379592181461305389904475616604064696729104451406350128	0.00000000000000012510683740001152702107306197344955958237479825886039070779897785517393765304686
9	0.17433288221999880117078795512374760016284128083952683619494148122160882999011503	0.000000000000003734264182156611885811813819016678675626226434293336094668566101612285927380319	0.0000000000011963420652619924612609173261338232669557207018400987698309144594001918361575408	0.00000000000000013596475141321984777402464230479257200543620937674926929634619890013398694118918
